GRBname,pulse_num,t_start,t_stop,t_peak,rise,decay,sharp,amplitude,fluence_rise,fluence_decay,chisq,rchisq,deltaAIC,BIC,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,t_decay,duration,t_ratio,fluence,peak_flux,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB081128A,1,9.441858358608911,11.65528940968302,11.112000078379449,0.3626666664947511,0.1179737793467605,1.0000000000873437,0.0592270576738328,1.006526021346722e-08,3.2741823200023678e-09,3144.8610736521646,0.1678064710342118,-33450.55875660677,-103060.0764149188,335895.0,102.316,10.60851,,,4.11e-11,4.73326963303182e-07,1.09676,4.0,1.6701417197705375,0.5432893313035709,2.2134310510741084,0.3252953476176944,1.3339442533469587e-08,2.8033763354137704e-08,2.1382579531391297,,,,,,,,5.728227700906164e-08
GRB081128A,2,4.453629024070787,29.89872905094528,18.993686184231407,3.15733333389014,2.367999999677873,1.000000007939402,0.0826101048017391,1.2222240216529324e-07,9.166680159533442e-08,3003.6123866026937,0.1602695900220209,-34312.01285870375,-103201.32510196828,335895.0,102.316,10.60851,,,4.11e-11,4.73326963303182e-07,1.09676,4.0,14.54005716016062,10.905042866713874,25.445100026874492,0.74999999976571,2.1388920376062766e-07,3.910159004396478e-08,2.1382579531391297,,,,,,,,5.728227700906164e-08
GRB081128A,3,30.6351187804444,47.92599776990511,34.957838504935445,0.9386666615804036,2.816000004609428,1.0,0.0637947647176512,2.806038607540983e-08,8.418115882016755e-08,2804.642139122987,0.1496527474053138,-35596.858861365254,-103400.295349448,335895.0,102.316,10.60851,,,4.11e-11,4.73326963303182e-07,1.09676,4.0,4.322719724491044,12.968159264969664,17.29087898946071,3.000000021166427,1.1224154489557738e-07,3.019578225844682e-08,2.1382579531391297,,,,,,,,5.728227700906164e-08
GRB070521A,1,-1.651709313057634,8.663871901725761,0.5096505491878898,0.4693333307902018,1.770666668812434,1.0,0.169506576403137,3.56434023352396e-08,1.3447283697456422e-07,7720.021921106059,0.681559276163685,-4334.372100793127,-57411.56903203984,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,2.161359862245524,8.15422135253787,10.315581214783395,3.772727297742136,1.7011623930980382e-07,7.671173254514037e-08,-0.14035308224530912,5.159958007007565e+28,1.844088207290717e+51,8.315678851194797e+50,5.517651534404903e+50,0.16512248475227273,-0.5351399037931748,2.807021513599793,3.9017177934425076e-07
GRB070521A,2,8.477650275946699,11.031984678544289,9.656573852956384,0.256000002040475,0.2986666659514109,1.0,0.092600360781635,1.0620961884969275e-08,1.2391122070691451e-08,7633.537601439549,0.6739240400317427,-4462.036395767469,-57498.05335170635,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,1.1789235770096855,1.3754108255879043,2.55433440259759,1.1666666545736615,2.3012083955660725e-08,4.190712986244248e-08,-0.14035308224530912,5.159958007007565e+28,2.4945480114062363e+50,4.5428022800335405e+50,3.0142578158034214e+50,3.1286485834946975,2.7466872755375666,3.574270104825624,3.9017177934425076e-07
GRB070521A,3,6.023378256229776,29.6018495846997,26.261566144593623,4.394666661818822,0.7253333330154407,1.0,0.2999375615492039,5.905653991496744e-07,9.747195914776009e-08,5137.499640149608,0.4541636881320375,-8904.320396125866,-59854.06052508203,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,20.238187888363846,3.3402834401060773,23.578471328469924,0.16504854379905265,6.880373582974345e-07,1.3573945324152213e-07,-0.14035308224530912,5.159958007007565e+28,7.458438910709187e+51,1.4714381531261309e+51,9.76334359306311e+50,8.508526209166895,1.9515238153992471,9.590749905945149,3.9017177934425076e-07
GRB070521A,4,15.427091306098932,19.8620894853117,16.12883152230198,0.1523809518132891,0.8106666664282479,1.0,0.1927496864402273,1.3159384147138304e-08,7.000792390298614e-08,5137.499640149608,0.4541636881320375,-8904.320396125866,-59854.06052508203,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,0.7017402162030475,3.73325796300972,4.4349981792127675,5.320000018253917,8.316730805012444e-08,8.723061198048446e-08,-0.14035308224530912,5.159958007007565e+28,9.015473927097928e+50,9.45594280243963e+50,6.274243900800664e+50,5.2256055474816065,4.9982476287377064,6.435149679349328,3.9017177934425076e-07
GRB070521A,5,18.2687838793286,20.55945588064183,19.00938970849132,0.1608205124353751,0.3365925925749318,1.0,0.2603472411146364,1.8758824668567664e-08,3.926166714205102e-08,5137.499640149608,0.4541636881320375,-8904.320396125866,-59854.06052508203,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,0.7406058291627211,1.5500661721505118,2.290672001313233,2.092970526444427,5.8020491810618684e-08,1.1782249605320654e-07,-0.14035308224530912,5.159958007007565e+28,6.28951740076489e+50,1.2772153699541231e+51,8.474629037388012e+50,6.158882134615688,5.918932084668264,6.661090516974512,3.9017177934425076e-07
GRB070521A,6,17.77402684416197,19.403996067375623,18.17217208194404,0.0864561398824056,0.2674871797745043,1.0,0.2142495873442549,8.299024334632039e-09,2.567640212910392e-08,5137.499640149608,0.4541636881320375,-8904.320396125866,-59854.06052508203,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,0.3981452377820709,1.231823985431582,1.629969223213653,3.093906113994095,3.397542646373596e-08,9.696058637377451e-08,-0.14035308224530912,5.159958007007565e+28,3.682992495816223e+50,1.0510688140609871e+51,6.9740926248438364e+50,5.887630676152289,5.758634972999181,6.28673127081666,3.9017177934425076e-07
GRB070521A,7,27.9718381909114,41.431215598073535,30.7226598420872,0.5973333319028207,2.325333336989086,1.0,0.2934156429258252,7.852559143949618e-08,3.0568891074498395e-07,2504.0064079632007,0.2212606174748785,-17063.34753478603,-62534.2306865732,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,2.7508216511758015,10.708555755986335,13.459377407162137,3.892857158299997,3.842145021844801e-07,1.3278790004674861e-07,-0.14035308224530912,5.159958007007565e+28,4.1649488339449834e+51,1.4394428276842088e+51,9.551046966801452e+50,9.953882987878568,9.062639945216718,13.423364846289822,3.9017177934425076e-07
GRB070521A,8,34.76745040463194,36.869864102362456,36.241104863886704,0.3199999999432336,0.1365333338578542,1.0,0.4757005504109161,6.820164266585026e-08,2.909936765438274e-08,2504.0064079632007,0.2212606174748785,-17063.34753478603,-62534.2306865732,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,1.4736544592547673,0.6287592384757517,2.102413697730519,0.4266666683814858,9.7301010320233e-08,2.1528258176785948e-07,-0.14035308224530912,5.159958007007565e+28,1.0547590660186511e+51,2.33369883959297e+51,1.5484649195259612e+51,11.741812688769384,11.264361057713247,11.945525385505412,3.9017177934425076e-07
GRB070521A,9,34.170083644694586,35.406945764683286,34.751988226510555,0.1263589744384472,0.142222222354677,1.0,0.2918759288480663,1.6524014795684196e-08,1.859845821721636e-08,2504.0064079632007,0.2212606174748785,-17063.34753478603,-62534.2306865732,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,0.5819045818159694,0.6549575381727308,1.2368621199887002,1.1255411258814678,3.512247301290056e-08,1.3209108853043246e-07,-0.14035308224530912,5.159958007007565e+28,3.8073342413844285e+50,1.4318892754474768e+51,9.500927343575205e+50,11.259351442251921,11.070819259580297,11.471552167401033,3.9017177934425076e-07
GRB070521A,10,38.839280010607546,39.13401090507263,39.03576730408309,0.0426666736602663,0.0213333268960314,1.0000000000000009,0.0770482576468243,1.4728645555916338e-09,7.364319348680675e-10,2245.252132042989,0.1982212529392592,-18329.38507955804,-62886.33882110291,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,0.19648729347554195,0.09824360098954088,0.2947308944650828,0.4999997671695239,2.209296490459701e-09,3.4868885084525066e-08,-0.14035308224530912,5.159958007007565e+28,2.394913984105872e+49,3.779844889978246e+50,2.5080173645720414e+50,12.647259777768697,12.583599549848548,12.679089876906732,3.9017177934425076e-07
GRB070521A,11,39.385601624766345,41.54696148701184,40.76101245035424,0.2986666659514107,0.1706666648387862,1.000000000000001,0.0720883639344179,9.646352453142466e-09,5.512201355959499e-09,2226.131837252801,0.1965332247949855,-18426.300264076668,-62905.4591158931,279935.0,38.628,2.37669,2.0865,,4.89e-11,4.525590344217506e-07,0.98962,4.0,1.3754108255878918,0.7859490366576054,2.1613598622454973,0.5714285666769179,1.5158553809101965e-08,3.2624240375203917e-08,-0.14035308224530912,5.159958007007565e+28,1.6432123371854797e+50,3.5365216861024316e+50,2.3465666071238012e+50,13.206224672073299,12.760603150742376,13.460865539287814,3.9017177934425076e-07
GRB080613B,1,-6.853034578380394,-1.698289673458337,-2.6285584630487486,0.9173333344732292,0.2020053013471359,1.0000000011156278,0.1068782008370449,4.363015897838571e-08,9.607765335719914e-09,6122.291133807058,0.3260526779467997,-21038.91831746805,-107821.28668216163,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,4.224476115331646,0.9302687895904116,5.154744904922057,0.22020926718327063,5.323792431410563e-08,4.804228514996295e-08,0.22589369796926345,,,,,,,,6.657675341072366e-08
GRB080613B,2,-1.817016097042972,13.410746676910003,2.505703673196332,0.9386666715145112,2.368000000715256,1.0,0.1479665697466605,6.18081137009844e-08,1.5592501335110734e-07,5596.948252536479,0.2980746792638056,-22723.94357753278,-108346.62956343225,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,4.3227197702393045,10.905043003713672,15.227762773952975,2.522727260460368,2.1773312705209172e-07,6.651171221781108e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,3,8.42234257053752,45.75491387491071,9.89599664775826,0.3199999875330846,7.786666656044444,1.0000001443582374,0.1398636981703994,1.9917069075722255e-08,4.846486990629209e-07,3930.16009722965,0.2093628860659306,-29349.15487839482,-109964.21444752224,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,1.4736540772207398,35.85891722715245,37.33257130437319,24.333334248143988,5.045657681386432e-07,6.286943096914191e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,4,16.40887767207809,23.03891916415197,18.500063487701716,0.454095234572243,0.9855999967523672,1.0000000063338044,0.0929401088958788,1.8781081879717587e-08,4.076377118798127e-08,3930.16009722965,0.2093628860659306,-29349.15487839482,-109964.21444752224,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,2.091185815623625,4.538855676450254,6.630041492073879,2.1704698083449343,5.954485306769886e-08,4.177704319940976e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,5,33.2836533672402,34.75730779381764,34.4625768993525,0.255999992291132,0.0640000005563096,1.0000000000000002,0.0551993957232906,6.28846664346469e-09,1.572116721872324e-09,3534.1500115053814,0.1882169681794419,-31358.94315797041,-110409.42780446334,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,1.1789235321123002,0.29473089446513967,1.4736544265774398,0.2500000097012777,7.860583365337014e-09,2.4812404107431413e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,6,34.314827716647315,38.44106019121863,37.75335475774294,0.7466666599114736,0.149333337466689,1.0,0.054176661917375,1.8001532883954906e-08,3.600306709015317e-09,3511.11670112216,0.1869902913736038,-31481.752753291807,-110432.46111484656,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,3.4385270410956252,0.687705433475692,4.126232474571317,0.20000000734517037,2.1601839592970224e-08,2.435268015295338e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,7,38.50683278354249,41.35589803103272,39.78399996031828,0.2773333291195385,0.3413333296650667,1.0000000010594063,0.0688772100009919,8.500570970114461e-09,1.0462241240513628e-08,3468.5956771085243,0.1847257643451309,-31710.598788761366,-110474.98213886018,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,1.2771671767757908,1.5718980707144397,2.8490652474902305,1.2307692362425857,1.896281221062809e-08,3.0960649948128605e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,8,36.57279997705853,52.39002449419355,45.70945761398136,1.983999997377396,1.4506666660308862,1.0,0.0510746316527154,4.509385835629033e-08,3.2971853450937916e-08,3389.9887509168198,0.1805394232793747,-32141.14242446026,-110553.58906505188,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,9.136657636922827,6.68056688021219,15.817224517135017,0.7311827963450063,7.806571180722824e-08,2.295830205385146e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB080613B,9,55.22132180753611,59.00337342454888,58.85599997476898,0.7893333001633254,0.0320046964597647,1.000060535041034,0.0399009282654695,1.4015332433658669e-08,5.682725665180077e-10,3315.575488345672,0.1765764226631342,-32558.01629938221,-110628.00232762303,313954.0,79.448,9.456569,,,5.84e-11,4.495049951599773e-07,0.91091,2.0,3.6346781672328703,0.14737344977990574,3.782051617012776,0.04054649215121655,1.4583605000176677e-08,1.7935666566848473e-08,0.8040196223435475,,,,,,,,6.657675341072366e-08
GRB081210A,1,-2.603513652416229,11.838300039130804,-0.5403974369085154,0.4479999939600619,2.688000003496805,1.0000000000000029,0.0495074325486462,9.889935793506768e-09,5.933961563825218e-08,3214.9083091217917,0.1712061086975072,-33139.8750429324,-105911.71954877728,337073.0,145.908,7.028237,,,3.58e-11,4.504111114928921e-07,0.98455,4.0,2.063116215507714,12.378697476039319,14.441813691547033,6.000000088697396,6.922955143175894e-08,2.229869772139512e-08,0.6785541223258683,,,,,,,,1.5514852254987398e-07
GRB081210A,2,4.53983851670969,6.308223881612191,5.817005695559794,0.2773333291212718,0.1066666738065406,1.0,0.0584219465153017,7.224755383847417e-09,2.7787522989128953e-09,3157.6963917721555,0.1681593562558395,-33477.14382607767,-105968.93146612692,337073.0,145.908,7.028237,,,3.58e-11,4.504111114928921e-07,0.98455,4.0,1.277167178850104,0.4912181860523974,1.7683853649025014,0.3846154162015541,1.0003507682760312e-08,2.6313893865535332e-08,0.6510987891675064,,,,,,,,1.5514852254987398e-07
GRB081210A,3,11.989189302416644,21.92004910114583,18.767999829366605,1.4720000028610218,0.68445880271044,1.0,0.1504633829960108,9.876059382663113e-08,4.59222538547306e-08,2783.9882969874598,0.1482579772599563,-35843.01731681503,-106342.63956091162,337073.0,145.908,7.028237,,,3.58e-11,4.504111114928921e-07,0.98455,4.0,6.778810526949961,3.152049271779223,9.930859798729184,0.4649855987636591,1.4468284768136172e-07,6.777037957421395e-08,0.6510987891675064,,,,,,,,1.5514852254987398e-07
GRB060418A,1,-18.064558459194124,29.38711513795913,8.952439956119692,5.866666664679845,4.4373333354791,1.0,0.2354664170458492,6.216181405123788e-07,4.701693575741339e-07,4730.282204456606,0.2519189542768603,-25883.763979004565,-105051.48742457591,205851.0,109.08,46.72552,1.49,,3.66e-11,4.545349974109315e-07,0.3103,4.0,27.016998415313815,20.434675181839438,47.45167359715326,0.7563636369855441,1.0917874980865126e-06,1.0702772726229639e-07,1.1065467185728477,3.4058088828573603e+28,6.391299680506226e+51,6.265379300053305e+50,3.3537987173154714e+50,3.5953574120962615,-7.254842754696435,11.802054272272743,3.087804056980917e-07
GRB060418A,2,22.256541834444604,35.2247006280505,27.954672430262804,1.2373333374656448,1.5786665647922618,1.0000000000008884,0.348268055644874,1.9391153625147387e-07,2.4740435704635174e-07,3232.354714448779,0.1721443635537508,-33035.46083390515,-106549.41491458374,205851.0,109.08,46.72552,1.49,,3.66e-11,4.545349974109315e-07,0.3103,4.0,5.698130595818199,7.2700281977876955,12.968158793605895,1.2758619823706912,4.4131589329782564e-07,1.5830001977085297e-07,1.1065467185728477,3.4058088828573603e+28,2.5834534035058267e+51,9.266847876155217e+50,4.960456667064624e+50,11.226776076410763,8.938370214636386,14.14646611568293,3.087804056980917e-07
GRB060418A,3,32.34166516794567,38.43276995610046,34.89599939611485,0.554666656059784,0.7680000049030283,1.0000000306283716,0.0614564450180849,1.5339202462071426e-08,2.1238896258457717e-08,3119.486146032142,0.1661333624131726,-33703.021832939245,-106662.28348300038,205851.0,109.08,46.72552,1.49,,3.66e-11,4.545349974109315e-07,0.3103,4.0,2.554334228169182,3.536770559985605,6.091104788154787,1.38461541993296,3.657809872052914e-08,2.7934105077180277e-08,1.1065467185728477,3.4058088828573603e+28,2.141273746729772e+50,1.6352562853844163e+50,8.753373673238539e+49,14.014457588801145,12.98862054937577,15.434847371927894,3.087804056980917e-07
GRB060418A,4,36.51126623858159,38.967356962187935,37.88667704459689,0.298666665441025,0.2346666653951032,1.0000000081990958,0.0675140200637633,9.073691546590199e-09,7.1293290629466334e-09,3088.145739666323,0.1644642775558568,-33892.6724193702,-106693.6238893662,205851.0,109.08,46.72552,1.49,,3.66e-11,4.545349974109315e-07,0.3103,4.0,1.3754108060152959,1.0806799175910484,2.4560907236063443,0.7857142846811618,1.6203020609536833e-08,3.068748493488423e-08,1.1065467185728477,3.4058088828573603e+28,9.485212152224391e+49,1.7964385285928941e+50,9.616166875285262e+49,15.215532949637302,14.663159131960477,15.649540948669852,3.087804056980917e-07
GRB060418A,5,39.11102381840395,41.468870661972126,39.50399819371943,0.085333307682701,0.4266666668941819,1.000000048482908,0.0592533007146738,2.2752777030869687e-09,1.1376391941168898e-08,3066.992917331468,0.1633377492321173,-34021.76581443121,-106714.77671170108,205851.0,109.08,46.72552,1.49,,3.66e-11,4.545349974109315e-07,0.3103,4.0,0.3929743753154824,1.9648724682526932,2.3578468435681756,5.0000015056332385,1.3651669644255866e-08,2.6932698886933404e-08,1.1065467185728477,3.4058088828573603e+28,7.991656983490688e+49,1.576634190196488e+50,8.439575260443094e+49,15.865059515549971,15.707238481286726,16.654164924486796,3.087804056980917e-07
GRB060418A,6,42.38773731064488,43.76314804563044,42.68246818536156,0.064000000395588,0.2346666651439197,1.000000042230656,0.0613194764572268,1.7659634022255913e-09,6.475199059452794e-09,3052.2697222328743,0.1625536412756497,-34112.14650251327,-106729.49990679964,205851.0,109.08,46.72552,1.49,,3.66e-11,4.545349974109315e-07,0.3103,4.0,0.29473087471667725,1.08067986026888,1.3754107349855573,3.6666666202098104,8.241162461678385e-09,2.787184807272526e-08,1.1065467185728477,3.4058088828573603e+28,4.824358137516544e+49,1.6316117742191942e+50,8.733865060710272e+49,17.14155348809701,17.023187674957782,17.575561464108606,3.087804056980917e-07
GRB070419B,1,-10.951563259056693,11.840958642335686,-0.4394951869658884,2.282666578550195,2.6666666666666665,1.0,0.1099855365330926,,,4642.512128778026,0.4147692422744595,-9844.609042549608,-62037.47217722387,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,10.512068072090804,12.280453829301575,22.792521901392377,1.1682243441617142,,,1.6688162028076075,4.774822684514946e+28,,,,-0.1485383219433177,-3.701353000897895,4.001946276306504,3.485005014496614e-06
GRB070419B,2,8.8005884542426,13.319795426023184,10.175999279656065,0.298666665927596,0.6826666593301196,1.0000000000308336,0.0796708419997877,,,4414.911478280818,0.3944350467507208,-10407.508350244896,-62265.07282772107,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,1.3754108254134643,3.1437961463671193,4.519206971780584,2.2857142668061075,,,1.0547897453201311,4.774822684514946e+28,,,,3.439231877672051,2.974377603840273,4.501755923355138,3.485005014496614e-06
GRB070419B,3,12.18526923489551,13.462436017756522,12.480000037978549,0.06400000055631,0.2133333285649617,1.0000002030231232,0.0893554524060365,,,4364.399569143524,0.3899222343557155,-10536.365522967086,-62315.58473685837,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.29473080308303956,0.9824359797779731,1.2771667828610127,3.3333332298530554,,,1.0547897453201311,4.774822684514946e+28,,,,4.217926199127534,4.118314598788532,4.549964856616372,3.485005014496614e-06
GRB070419B,4,13.79868301620056,13.897780453507584,13.864747984659871,0.0426666736602782,0.0213333268960316,3.4929278550350515,0.0451558781131045,,,4354.563803484819,0.3890434917792208,-10561.630212325272,-62325.420502517074,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.06606496845931176,0.03303246884771305,0.0990974373070248,0.4999997671694517,,,1.0547897453201311,4.774822684514946e+28,,,,4.68593618516286,4.663607887048992,4.697100329021084,3.485005014496614e-06
GRB070419B,5,14.525378146892647,16.78498164585768,15.409570826152034,0.1920000014902525,0.2986666657932411,1.0000000024536335,0.0655663647935345,,,4343.537347005566,0.3880583710359658,-10590.021311407834,-62336.44695899633,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.884192679259387,1.375410819705646,2.259603498965033,1.5555555389326574,,,1.0547897453201311,4.774822684514946e+28,,,,5.208047460508325,4.909212568234638,5.672901732411004,3.485005014496614e-06
GRB070419B,6,15.371425933297692,28.53607244599465,25.392276299364177,2.176000008980433,0.6826666593551632,1.000000000000001,0.0835781130077747,,,4210.541991650355,0.3761763594791705,-10938.253294755415,-62469.44231435154,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,10.020850366066485,3.143796146630475,13.16464651269696,0.3137254855412554,,,1.0547897453201311,4.774822684514946e+28,,,,8.581950892038725,5.195155445889445,9.644474937810818,3.485005014496614e-06
GRB070419B,7,17.17987762614502,41.93727257820876,35.35494929899033,3.9466666678587017,1.4293333391347725,1.00000000000038,0.085961033841022,,,3883.750449602814,0.3469802956850544,-11842.940622098333,-62796.233856399085,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,18.175071672845306,6.582323279218436,24.75739495206374,0.3621621635227353,,,1.0547897453201311,4.774822684514946e+28,,,,11.9490838512202,5.8063666439587065,14.173743604910356,3.485005014496614e-06
GRB070419B,8,43.29404520401937,45.84837960746784,44.47296878187995,0.2560000022252448,0.2986666659514085,1.0,0.0740805153713114,,,3695.3963256291927,0.3301524457812197,-12399.632270365815,-62984.58798037271,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,1.17892357786058,1.3754108255878918,2.554334403448472,1.166666653731603,,,1.0547897453201311,4.774822684514946e+28,,,,15.030745160835457,14.632298635940032,15.495599434726186,3.485005014496614e-06
GRB070419B,9,44.45796811245081,47.50352065809175,47.01230251589927,0.554666668176651,0.1066666642824808,1.0,0.0738332281194145,,,3646.921882727717,0.3258216637834108,-12547.494207982689,-63033.062423274176,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,2.5543344034484647,0.49121814219247995,3.0455525456409447,0.19230768748575505,,,1.0547897453201311,4.774822684514946e+28,,,,15.888976110551328,15.025675311765177,16.054995490770498,3.485005014496614e-06
GRB070419B,10,48.68352113780231,50.550150086898654,49.37122655478635,0.149333333885571,0.2559999922911326,1.0,0.0730092786587541,,,3609.286001324796,0.322459215699526,-12663.65691610766,-63070.6983046771,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.6877054169840378,1.1789235321123073,1.866628949096345,1.7142856563243722,,,1.0547897453201311,4.774822684514946e+28,,,,16.686233119773675,16.453805981412163,17.084679629207333,3.485005014496614e-06
GRB070419B,11,51.32332901035643,52.60049605126979,52.30576529474128,0.2133333285649384,0.0639999706037539,1.000000000000008,0.0609299534885067,,,3587.2550917498365,0.3204909400294681,-12732.218435566743,-63092.72921425206,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.9824362843848462,0.29473075652851577,1.277167040913362,0.2999998689106458,,,1.0547897453201311,4.774822684514946e+28,,,,17.678033423935812,17.34599466349751,17.777645008540553,3.485005014496614e-06
GRB070419B,12,53.20013114801535,55.16500376253353,53.78959293694563,0.12800000111262,0.2986666659514109,1.0,0.0799852844810588,,,3547.505818126544,0.3169396782030326,-12856.992615651026,-63132.47848787535,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.5894617889302793,1.375410825587899,1.9648726145181783,2.3333333074632603,,,1.0547897453201311,4.774822684514946e+28,,,,18.17952985566636,17.980306593218653,18.644384129557093,3.485005014496614e-06
GRB070419B,13,54.59971466255468,55.38566372513785,55.18917645148496,0.12800000111262,0.0426666693558344,1.0,0.0614756263374293,,,3529.8086252663634,0.3153585835134783,-12912.995095201151,-63150.175680735534,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.5894617889302793,0.19648727365289176,0.7859490625831711,0.33333335144499415,,,1.0547897453201311,4.774822684514946e+28,,,,18.652553890592458,18.453330628144748,18.718961648349957,3.485005014496614e-06
GRB070419B,14,55.23379373904415,56.41271509767722,55.43028055129505,0.0426666450234896,0.2133333304617782,1.0000011642175144,0.0626970435419542,,,3515.947381192418,0.3141201984447796,-12957.055210608878,-63164.03692480948,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.19648681225089604,0.9824345463821729,1.178921358633069,5.000002469008923,,,1.0547897453201311,4.774822684514946e+28,,,,18.73404101368631,18.66763341187108,19.066079186723407,3.485005014496614e-06
GRB070419B,15,56.51337996891168,56.70986721663902,56.61162356990122,0.0213333268960316,0.0213333368301391,1.0,0.1485074211278051,,,3507.0550712231006,0.3133257456645315,-12985.412352991814,-63172.92923477879,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.09824360098954088,0.0982436467377994,0.19648724772734028,1.0000004656614585,,,1.0547897453201311,4.774822684514946e+28,,,,19.133305248716105,19.10010138194933,19.166509130944647,3.485005014496614e-06
GRB070419B,16,53.32699945819654,68.26003129193612,63.64258067297993,2.239999999602636,1.0026666621367135,1.0,0.095259306842504,,,3107.012430904062,0.2777093699413713,-14326.655252535777,-63526.354422748285,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,10.315581214783393,4.617450618956184,14.933031833739577,0.44761904567615207,,,1.0547897453201311,4.774822684514946e+28,,,,21.50959195382585,18.02318489191447,23.070174155717222,3.485005014496614e-06
GRB070419B,17,65.15543583164248,67.7715233622484,66.08173292199746,0.2011428574721018,0.3669333318869273,1.0,0.0951858360554541,,,3107.012430904062,0.2777093699413713,-14326.655252535777,-63526.354422748285,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.9262970903549785,1.6897904402509454,2.616087530605924,1.8242424140654252,,,1.0547897453201311,4.774822684514946e+28,,,,22.333964080707535,22.020898956212815,22.905070759175477,3.485005014496614e-06
GRB070419B,18,69.23393379411358,69.29479682552636,69.24799999594688,0.0064123793070431,0.0213333368301391,1.9441032681197723,0.0389363835425747,,,2955.697947449111,0.2640666441033781,-14900.739093032204,-63724.28635855278,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.014066201833301761,0.04679682957947762,0.06086303141277938,3.3268987701204478,,,1.0547897453201311,4.774822684514946e+28,,,,23.40408273487457,23.39932871235419,23.41989888655075,3.485005014496614e-06
GRB070419B,19,69.76992055423834,70.85060040480137,69.96640778200288,0.0426666622355101,0.1920000013094115,1.000000043649827,0.0701904194459405,,,2946.3568038718518,0.2632320918316672,-14936.18512582098,-63733.62750213004,276212.0,238.008,14.33933,1.9588,,4.74e-11,,,2.0,0.19648722776453553,0.8841926227984942,1.0806798505630297,4.50000049803789,,,1.0547897453201311,4.774822684514946e+28,,,,23.646886501961227,23.580478759712836,23.94572137515255,3.485005014496614e-06
